"INE","dist_prov_cap","area_sqkm"
"04005",28.7974878303523,69.7074702683219
"04006",73.7776742870568,168.195970628023
"33018",76.2390002189704,65.7319443517115
"33019",46.8100727913172,96.489920244219
"04007",48.1809895930066,67.4901461273357
"04008",54.5280739562212,93.8641478763247
"04009",47.5866473106412,15.5137509756626
"04014",33.1718562946225,30.8139071845588
"04015",23.4551577506552,20.0946896030439
"04016",64.6303580942208,99.6916284942369
"04017",66.2815351032681,66.1136337039673
"04018",57.5992215062329,7.71815317333508
"04019",45.8316634841076,94.4801255471884
"18028",30.2434109179054,21.6448828644152
"18029",94.3001875984072,127.818217521806
"04020",52.9764458876173,38.007852215508
"04021",52.7669310980037,26.3490952600429
"18036",5.58876763619885,1.64845728408922
"04023",38.1243400195855,38.8199473299469
"04024",8.59940907222378,16.6098414993464
"04026",48.7758345896454,6.39407687874653
"04027",45.9618364645308,32.2117244033144
"04028",21.5682238029547,11.3395537446605
"24223",34.2790753394087,36.1873787115821
"04029",44.6155373550389,185.749008172262
"18037",11.7758106240307,11.2448009143067
"18038",36.529318665563,35.8027195022853
"18039",85.6495219531056,216.652968467835
"04030",29.4805881444417,66.9016998261351
"04031",61.1957919260394,78.9163578131798
"04032",50.1599259135271,95.6233479030005
"04033",37.8246378741046,29.2238229624524
"04034",51.7993597231373,31.9857358463696
"04035",78.8254583859316,263.635002218132
"04036",50.1315441072446,13.5487487066268
"04037",86.5132529611775,196.371098307585
"04038",32.0486478039911,140.680546071065
"04041",12.4824590633244,66.8082772807893
"18047",6.02568946757633,6.48569947232366
"04043",21.3260099817369,81.2336208022506
"18048",20.0776529304358,17.9112701009869
"04044",60.9720465767368,23.113849244936
"04045",52.1399245177483,133.903913533251
"04046",37.9749010520903,91.1271583625721
"04047",13.5412870353685,87.6373274612388
"04048",57.8838316246589,34.883539092846
"04049",68.2796912716844,7.76271902794599
"04050",35.4658643974288,229.394235332471
"44157",36.0621709642877,45.1532181337134
"04051",18.9543507555616,19.0115492533387
"04052",5.35496076595014,20.9193583381681
"47019",45.1041654204916,15.8297254238352
"04053",80.3208420373939,318.065426910203
"04056",50.9237699874951,21.7038473755733
"04057",43.4983769245057,92.774522135169
"04058",54.4836879773123,28.2197057988336
"04059",55.7925646408636,138.079895641983
"33030",17.9840167461337,25.4608660146658
"33031",14.1773980283049,83.385874484106
"04060",35.6179421307171,123.156264139346
"04061",66.5078823613387,100.67081855598
"33034",52.6548641293897,353.243355224698
"24224",32.8607896474252,25.8101695278903
"04062",54.2496671614372,43.8026836487823
"04063",103.006714951773,225.44543226198
"04064",61.3569048351505,71.5020592237291
"47020",58.0903064712997,32.6566203006872
"04065",37.1199390842005,80.7253615860415
"04066",30.6535069970978,599.591813356714
"04068",37.1079785678962,33.5898913631602
"41101",25.8589367128956,41.1211597886893
"04069",61.6046933852763,23.4291943532298
"04070",74.3283404476066,234.5965347695
"47021",45.6962507573417,16.2937819852394
"04072",66.7724601638815,52.5810713740772
"04073",49.0575276809348,45.4637200800245
"04074",12.8299696728686,46.0411058052191
"04075",90.2506814962743,94.8060896289014
"04076",60.6044841125206,56.5769952515958
"04080",24.3329390987617,19.9649103104875
"44159",37.6913613813085,26.8975228534456
"44160",58.3820209600518,264.97858080888
"04081",17.6813709418573,34.8565566621801
"04082",40.4801910055445,50.2267194177083
"04083",56.2746691541783,166.206746823739
"04084",50.8672823176591,27.6315971634658
"04085",64.4982329478739,16.1195146800682
"04086",44.1768923188407,249.059123615077
"04087",53.5965229645551,10.0872242044177
"44064",16.6544350492897,32.3467263791045
"04088",27.2818295392205,280.265922132693
"04089",79.5827503092257,44.0384984827208
"04090",42.0440602042056,94.5699210203289
"44065",77.3149682844524,30.865325244042
"04091",18.8929058672877,15.7128159492626
"04092",62.4130404958682,67.7017489815858
"04093",55.3217437610772,107.912817490702
"04095",44.8485330036473,38.3871877081185
"47022",55.5526640370508,6.19071099014826
"04097",40.1313399771277,66.419188766684
"04098",110.02873622868,441.071807773376
"04099",90.593925593235,282.401378617876
"04100",68.9914115659336,57.5671230637364
"04101",8.44954897013298,20.6135086385872
"04102",17.7613847359443,64.3189743700412
"04103",69.3167046375446,71.6371912347611
"04901",42.3134313535694,85.3192606344067
"04902",30.0365417598643,226.062802951657
"11002",110.680312560072,46.8774686982177
"11003",59.1519931099894,26.7086530039618
"11004",85.7858869560057,87.9485759719022
"11005",86.3402145109048,134.400514391318
"11006",53.4008208385563,526.202998234183
"11007",49.6675503660083,142.139721394563
"11008",73.1908496275526,330.632836555837
"11009",77.3750443714695,69.3689760650167
"11010",62.7385178647951,55.0752138907882
"40108",60.9188326438034,19.2639034761945
"11011",73.8316664276454,30.7354022032309
"11012",3.40732415491645,12.2985535468893
"11013",77.134311381534,180.466108745944
"11014",29.786078787374,87.3508314917144
"23035",18.0871776349241,35.070663860749
"11015",20.6738253054587,206.722589585323
"11016",25.2680570801481,33.1117400546724
"11017",58.5688928710302,123.401223945938
"44066",61.1955483017599,29.4058720896595
"11018",91.3660537835868,27.5327480133769
"23057",33.3933425892933,24.311589874502
"11019",84.6797031858391,122.371267369261
"11020",33.5598869967956,1188.12442939857
"11021",73.2927545597979,298.341732510908
"11029",88.2127755742047,80.0225124071216
"11030",17.4331910745741,84.1675712703608
"11031",10.3963864271929,29.9014255943538
"23059",47.5577348296672,178.006993919504
"23060",21.7424628501461,260.963312055184
"11032",31.6901259163925,171.338264428588
"11033",88.6670954540647,139.452614275503
"11034",106.374340393134,82.116276130129
"11035",69.5882758354573,419.100692915507
"11038",74.9966855306289,69.9457441640556
"11039",40.6492136044285,264.519737582389
"11040",84.0880240503141,59.4469317146214
"11041",71.2820725509689,211.34424095352
"47031",48.6318006102382,32.7598638587211
"11042",82.475474785606,72.4884332362367
"11901",50.2600135663802,60.3607410366494
"11902",49.6977375094982,223.346081034851
"11903",84.5599678539754,48.4322210492393
"14001",29.9493098228609,334.769445817826
"14002",47.202111921038,165.933146610186
"14003",47.9717272964068,175.756603109132
"14004",79.8713798437939,55.4908716622992
"14009",55.5984779052084,207.248248453174
"47032",26.4786791638615,17.433460621325
"14010",73.2038801713264,53.3276037149621
"44080",110.031943152093,20.940576601406
"14011",84.5379996497511,102.363697910388
"47033",53.1816305881673,32.0566585407779
"14012",36.0955205809141,124.7394665405
"14013",52.1719180484336,228.965922841412
"14014",39.8252155029796,103.461677211676
"14015",63.6743101259315,79.7824790350516
"14016",57.0654217832494,513.435518638138
"14017",26.0282513151811,79.2179673162349
"24902",45.7138504368086,48.2071249222487
"14020",63.613040104379,38.7465616681612
"14021",7.68654619209561,1253.91138383522
"14022",51.2731596008577,15.2997847043328
"14031",69.9935465449253,23.6524577538495
"14032",72.3591866986513,56.1092515536334
"14033",22.0953457239203,72.1404803574436
"53051",NA,0.649915686137038
"14034",71.5962314663204,67.3492923151672
"14035",73.0654564776555,531.098648970388
"14036",48.7941171778073,908.665545085047
"14037",79.8796716483589,136.740696385593
"14038",61.6697676236508,351.890322192555
"14039",59.7252867766163,140.622958518211
"14040",36.5764771129146,34.1280366094673
"14041",27.1490913096398,58.4333379503109
"14042",36.339033848967,168.942587362684
"14043",44.1374184441574,585.049783697833
"14044",48.1159190465337,32.5216566752586
"14045",52.0035221725518,19.5776657821133
"14046",42.6959997315434,69.295612640462
"14047",21.6521491551663,214.519003066166
"14052",63.4069149931444,64.8318457228156
"44085",50.8897924249327,54.7463717245995
"14053",30.0611048930706,160.182075934062
"14054",42.5674470988726,329.69511889037
"14055",71.8469997543895,288.135775418264
"14056",52.9749934095181,170.678603993707
"14057",23.4102618675865,135.006282736679
"14058",69.2880341908799,131.871622429407
"14059",24.0044761636746,10.5004213500813
"14060",38.9111226532479,226.02374592442
"14061",81.2823561181742,187.69626600955
"14062",65.9414475929692,196.461664517664
"14063",48.9765006804867,19.0270173650744
"44087",76.5413379184055,41.9714305320035
"14064",82.7919780956202,121.941395567649
"14065",21.3228651236222,19.4343487995723
"44088",73.6162613832064,6.50707702179179
"14067",21.3751794383331,58.282958796022
"14068",30.6082375487372,11.9554246775725
"14069",45.9499452231148,429.229339816221
"14070",56.7204231590022,137.455973538047
"14071",46.3602492855943,215.655618667977
"14072",66.1126480017345,24.162384890308
"14073",24.9393446051324,468.457991175682
"14074",81.9883779447013,254.170639554714
"07017",27.2796265402085,15.3514807404895
"14075",55.6075316615593,42.1853165870034
"14901",39.1526884688675,9.34133979405701
"14902",29.181113130562,45.6403504995283
"07018",19.7524573361103,15.1324022534335
"07019",33.1903495351129,139.115447834036
"53052",NA,8.93407121844092
"53053",NA,0.397027388203482
"18002",55.5585095478262,90.6711378834671
"18003",15.199762813587,78.5506632372586
"53054",NA,0.693401623419532
"18004",50.8888555291193,34.4664499598179
"34001",26.4351393403684,11.3774211042417
"18007",28.6577192308321,139.997010293293
"18010",46.4779392950788,70.0422939946353
"18016",41.3734476745267,29.4098556922216
"18017",46.5577157969796,83.3374345985381
"47034",50.3435702484416,23.4850318309501
"18018",43.534513178831,12.1852223288984
"18020",35.1319889436037,92.7724990444289
"18021",3.60947057332166,4.30852278014768
"47041",19.2178103567496,15.9477660024076
"18022",12.9105529428201,47.2324700767237
"18023",77.8691618425614,545.127122788013
"18024",13.751777793239,23.1896670282435
"34091",52.9184752794986,43.4589869765604
"18025",36.062696901829,16.2297283284959
"23067",14.8397939111161,79.9043823172033
"18027",43.4348204117745,8.65180334495899
"18030",39.5761763720591,69.5592065158184
"18032",29.1307796089502,14.8578056469904
"18033",37.4742985000587,18.0248790375751
"18034",30.0908123764481,39.5902265129782
"44185",26.797399619515,63.5246295019723
"18035",47.4460399075252,47.3016801203738
"18040",28.5834797329375,26.335945788862
"18042",29.053342650143,56.8728143530039
"18043",33.9472815787713,4.66038150291529
"18044",43.1193339519193,28.3476375578592
"34096",29.4376496543687,17.0472818452785
"18045",102.470087676185,131.253944114914
"18046",102.649647333955,243.106799387469
"18049",38.0411692525898,30.2440579270859
"18059",16.6163408688436,21.2023285077613
"18050",13.990592483243,49.8497597544951
"18051",25.2555221700572,111.927806165849
"18053",89.5414289474252,140.477236531498
"18054",35.2115444864088,22.3911663334959
"18056",105.03865745808,427.319951127942
"44187",115.919264838089,21.3422377598647
"18057",7.24517396144106,4.26091157907517
"18061",22.5392906068876,90.2911772428374
"18066",18.7316145024228,40.4656349724067
"34101",36.8014912395852,21.82599559507
"18067",27.4591654856938,42.0754752682838
"18068",14.5992258169526,79.2474869463341
"18069",57.3554948809135,78.5538540417943
"47042",49.2249479657522,16.8215455359907
"18072",20.9444722975786,46.3713334207497
"44197",46.3651467299677,44.2099789024989
"18074",51.0121284976212,43.5625380910738
"18076",47.0060660677928,96.3960863527702
"44198",33.8455661606665,32.4653511246728
"18077",33.1583180867008,15.145369818792
"18078",70.9579420264175,74.4735559345668
"18079",17.0914825436342,16.0608369557976
"18082",109.592582091486,118.226106402957
"18088",43.2599253497978,121.180139937399
"18089",51.7554552167239,324.046322131153
"18093",52.0614585000683,30.9395824736474
"18094",21.818199697538,238.851120256677
"34102",14.9533513315824,25.206675008061
"18096",39.8307644502609,32.6082075901811
"18097",58.9745429421649,116.692271480092
"18098",119.628855246102,472.589128984398
"18099",18.1890012757635,93.2324663965464
"18100",39.7230608246731,39.9257538102087
"18101",4.31725837750933,4.235948718305
"18106",38.8528549816892,9.86492846841198
"44199",16.2759339232339,27.3858193825524
"18107",31.3695117119106,79.4921006957198
"18108",36.0502000129635,82.7178095981627
"18109",42.5073276835959,13.9020201699138
"18114",49.7562018169026,39.4316531768271
"34103",30.9492557632759,18.5331705568754
"18116",27.8412110353412,60.3586740568349
"18117",41.1145040488641,52.7568540234994
"18119",25.8306328375149,40.4731053209263
"18183",47.9355373552695,58.5425895006887
"18120",37.685401079696,23.7496596771134
"44204",27.1539920891973,28.3347939303977
"18121",45.4751662444854,16.0483139129793
"18122",52.0495451975875,447.311915926836
"18123",31.3154637378688,63.256860410884
"44205",113.413225638842,142.603593790509
"18124",47.8170762547072,36.847200811766
"18126",14.7176758914246,25.4147469636318
"18127",5.18742712959925,4.88735740505436
"18128",38.2849459644193,7.80725709330266
"18132",26.3670973236429,113.063230453093
"18138",31.1284188786844,48.1437552213242
"18140",48.9458624561545,103.278154306559
"18141",54.0774147113599,71.6696111889515
"18146",122.169341180584,324.483173776229
"18147",38.9240498981245,134.09297468612
"18148",39.6856696098532,57.4524610562771
"18149",12.2910052284599,24.5865874163367
"18189",8.60755938979092,12.993219399555
"18150",19.0503650888243,89.1138686914936
"44207",82.2897115710492,16.5562910175008
"18151",30.7296254536256,17.4650217310272
"18152",50.2770673471415,136.833444548706
"44208",86.0853344705597,15.1556216461377
"18153",7.71569561554705,10.1386320423889
"18154",27.9997287952011,101.242474501065
"18157",8.69730722675529,13.9858069344017
"18158",19.8212895710415,92.8987586585558
"18159",33.0878884587002,125.7838557092
"18162",51.6725434833931,26.4898736877165
"18163",34.6469247109192,20.8198683006275
"18164",134.738965153022,522.388111564231
"18165",5.59830670513459,6.32824532475437
"18167",39.8854830364217,21.4464884560625
"18168",17.4511454954801,66.466402997566
"18170",49.5074737160432,28.4919757045956
"18171",39.183279576438,84.312446406177
"18173",45.9708334427528,34.896965834882
"18174",35.5329784518796,16.8878066189624
"18175",12.4606648842226,38.2822909271454
"18176",30.2223872307372,14.1562512140867
"18177",52.3008952294907,34.3210678474814
"18178",41.6273964198934,15.1812952361057
"18179",45.6289526501281,51.4154813100285
"18180",33.3296023159528,90.9249760940454
"18181",58.8817902261195,55.5595374688303
"18182",53.6826403340674,66.9337555411818
"18184",40.6843526297833,79.0825644920768
"34104",34.8098032906023,26.5362491418236
"18185",24.004317254537,42.4206475805603
"18187",58.4232674231995,66.8603830905321
"18188",36.6033363834986,11.1599001703669
"18193",7.76246103063678,20.1003975822735
"21046",19.0282884422274,69.6994979441256
"21047",47.3099765071663,39.6237392006409
"18194",79.8120031458473,102.066807528531
"18901",36.4572778966364,25.5779111971432
"21048",77.0435253854991,9.97616974457611
"34110",97.2919523093995,6.79442019654432
"18903",52.2627223835325,77.2844986449285
"18904",44.2389219330935,68.5076297725514
"21059",82.2708029657957,19.8062932465436
"21060",7.63990089540664,38.7251865546758
"18905",9.86247462092627,38.9177308886331
"34112",43.1348518367096,13.7802460569637
"18906",36.0014613206174,89.2879578274978
"18907",54.5442783012802,108.635630707603
"18909",38.4535059444674,38.5347707948077
"44224",65.3138727013759,37.1190284799499
"18910",31.6505520162575,37.9976340512037
"18911",8.3056541989943,14.1311800721741
"44225",124.024395401734,19.4323513297497
"18912",77.7285359434894,96.5568197689706
"18913",51.6439523364253,11.3337367177238
"21001",70.4882604590573,41.4351147275136
"21009",95.4794828923276,86.90031853223
"21010",38.5576085766364,141.508362285215
"21011",25.6707891793946,144.592319015456
"21012",51.8516554742954,126.171321458661
"21013",37.6085146211333,49.5127029869657
"21014",23.2691639425084,64.6086527846571
"21015",57.9857842943915,108.587768641215
"34113",66.9403533332217,8.12742656718314
"21016",94.9891150077682,83.8875316137799
"21017",38.0484960427274,237.70527024211
"21018",56.2309551809838,90.6680676904911
"21020",90.7034895402702,34.7499234996864
"21021",19.0896877221315,224.815414057141
"21022",73.5593155836434,12.9222163280385
"21023",50.1189131212562,285.967722604043
"21024",84.9586408157425,49.1019653547076
"21025",66.1613474880697,172.957195145425
"21034",77.5849568519898,22.252179422054
"21035",15.6030997554232,328.181517009555
"44226",34.3457776928963,35.4939553693246
"21036",69.001053527473,44.6757015387737
"21037",51.2708642391671,97.6478561590778
"44227",56.3087144202857,29.1156043918077
"21043",74.6226635526608,24.9009126634272
"21044",24.4469713342938,127.411203601419
"21049",58.6873393240468,23.3020073730296
"21050",13.8397837411943,203.654510071082
"44228",30.242425836989,33.901559575056
"21051",81.1387427755516,60.9916816811543
"21052",61.9288016217683,55.3668706041168
"21053",30.9443543982659,223.611259252747
"21054",38.4427155888985,60.3530387823381
"21055",8.95985225277919,48.9977742800134
"21056",49.0078098224235,132.467264974642
"21057",63.0597108947465,213.365457807717
"21058",52.0702742487077,336.191497077663
"44229",36.9170158010698,28.2772150417123
"21061",29.750505315078,71.8171260431093
"21062",76.8103027571073,209.096881670251
"21067",69.0447373095361,26.5535133897131
"21068",63.6602371204563,146.497635738361
"21069",94.4054285086328,202.808058968023
"21070",19.3501098501612,117.921388967722
"07901",42.4669214529059,23.1143823021368
"21075",40.2805780393295,34.3665647744401
"21076",31.4895191961124,263.858839113158
"07902",126.172231213058,31.427417345514
"21077",32.5797256945842,72.1580619909192
"21078",48.4307817976731,238.730114822015
"21079",81.4382796104377,340.512950436017
"21902",48.3221970126426,44.5933102126411
"23001",29.2983531835521,38.8048539770195
"23002",36.7818361958598,261.239563763902
"23003",32.5091184466273,236.72101899245
"23071",106.64432487157,38.8153644052849
"23004",80.2325480055229,120.191894783135
"23005",55.7327765941937,962.97214075633
"23006",31.0180611058286,158.355318270849
"23007",37.9141993252272,42.5319790765626
"23008",58.9144702589301,65.9368311093704
"23009",33.0754912875538,192.660873413656
"39001",32.0929589642108,46.6476712171729
"23010",36.3558701953797,117.063404376522
"23011",57.6985598807148,392.055482463005
"23012",97.518294469107,159.269358435893
"39003",33.3231056071803,21.6282205929906
"39004",39.5063653411927,86.0538793405692
"23014",30.1340654376136,42.7667164136797
"23099",9.8433804250721,88.5616390885081
"23101",126.335375739092,78.3385247355243
"23015",37.1968771178993,49.4137642576781
"29003",33.8230565708837,33.9849873952121
"23016",118.964759461877,44.4303346255669
"39005",25.1785585461969,5.54881796197417
"39006",20.0563181689367,24.5944870955351
"23017",48.4430954423164,186.932018074482
"23018",23.6714292787673,139.810953074432
"23019",23.3745255240521,116.529705503013
"23020",41.2976419570807,14.3478916058271
"23026",27.799149523633,102.500998388121
"23027",23.1487136624753,46.5968416135024
"23028",74.4463795527939,305.233682161583
"23029",95.9727501020152,235.752484058003
"29004",30.448535191799,20.3546250399167
"23030",71.0422553929677,38.7551747464751
"23032",29.0824643089699,25.478007800402
"23037",117.961249610955,63.5401607027541
"23033",30.3633299167698,40.3193229164578
"23038",8.18306607961523,38.4071462189464
"23034",18.3420024454954,54.0144350573065
"40109",81.5506198626518,26.6261524036026
"23039",42.6865113126677,96.1509480690685
"23040",28.1393053023684,44.7264778010363
"23054",52.3350505244792,41.7368300746389
"23055",39.1167341653031,196.581007398939
"23041",32.1987791568325,38.7398977356593
"29005",33.9359079120364,9.73265298024703
"23042",69.5054251909237,40.0116798728106
"23043",103.956223991953,117.500723990363
"34155",15.8769211911356,15.461035008281
"23044",37.0427205601331,250.155830956396
"23045",64.3188183464783,138.354017558136
"23046",38.4205827152446,55.9638250583352
"23047",78.8013632027226,123.894163308591
"23048",81.3930020034064,86.4815982669265
"23049",28.173870471697,73.1950958533941
"23050",5.96337951145031,423.991793727647
"23051",11.4859425023329,8.98255798599914
"23052",25.486146626384,48.0160031001302
"34156",33.9218036810493,19.7622413818545
"23053",41.0759704800978,148.696932878909
"23056",44.5110081745018,67.8677983135487
"05165",49.1960947154142,78.71897702444
"23058",17.6526379798344,97.6464145386267
"23061",21.9182120248886,62.304002786386
"34165",38.9204800300655,18.1974255409063
"23062",91.5318184494272,211.838775103893
"23063",64.2111300360796,175.799488547518
"23064",27.7471112407675,49.9306974425589
"23065",114.153521002018,126.214749673701
"23066",62.1846095020547,147.275231859188
"05166",26.6869507702881,20.2465156772656
"23069",37.9254512431712,175.47102130969
"23070",74.5017884168212,138.532208149777
"23072",111.015794046984,97.3862201543441
"23073",61.8805131852196,328.169377266946
"23074",45.5665559195582,46.8607900359014
"23075",59.1320707856865,111.874374837
"23076",70.5434458495351,145.373302548559
"23077",35.3278517954538,47.5127168871457
"23079",75.7630256625629,372.645212143678
"23080",74.3192949659911,73.4337307238125
"23081",113.119171617079,224.724784407648
"23082",126.573173409891,175.998798861303
"23084",89.5313791717457,55.2711170522103
"23085",26.8305430379208,61.3921658105905
"23086",12.695139154649,182.061268681784
"23087",22.5912560425942,157.687569052376
"05167",36.228840156513,39.9473747412892
"23088",55.53309470966,90.8873481329525
"05168",30.2931610350829,98.0613941359662
"34167",14.1565840373666,19.9164223606039
"23090",23.0217168525926,79.9946511538093
"29016",39.6509407989188,4.7946717509215
"23091",121.347104065236,57.8467598366801
"23092",49.3086900986446,403.677605806284
"23093",20.4379903510886,183.701187462385
"23094",57.8331085675963,273.197308499427
"23095",74.8808896259224,239.405361682169
"23096",42.5578797117792,209.126625437151
"23097",86.6949468470231,177.695962514147
"23098",20.3694078050997,17.4614627400492
"29017",42.8296092609424,186.38856377831
"29018",42.6497766489322,106.42535193721
"23901",19.2338245697188,40.4842410258904
"23902",33.2833012861938,118.736176792022
"34170",80.1942657010316,25.4922950658673
"23903",20.152951916154,72.6338485324518
"23904",104.77650983116,681.915961016176
"23905",99.6623386735093,57.2690997141327
"34175",46.592271096487,12.2840798777111
"53050",NA,7.26673566434356
"29020",64.4754421548705,8.27139226602435
"29001",60.412876359136,65.0837035952659
"29021",74.4192281281524,10.896240492416
"29002",34.7198878459356,45.1697495640795
"34181",14.169493445564,20.647286919393
"29006",79.368559716922,19.7095668050754
"29022",77.4687848546538,20.6684481888097
"29007",15.963866685185,82.6754165359077
"05169",30.4097533167847,20.0623231600136
"29008",24.8688430089543,73.0767905366505
"05170",80.2354655675147,11.0673944550413
"29009",20.9767135772638,14.3946477472201
"29010",63.1295669116608,34.3561824875326
"29011",17.7022279781657,162.828077011063
"29012",29.1386574555552,170.016752132338
"29013",39.2236402002107,33.8375735971084
"29028",75.1842222808513,31.9861791851222
"29014",71.6015313983707,31.235398588852
"29015",37.9815618741187,747.748552697803
"29032",52.6098167865874,187.370736442818
"05171",84.6839296366659,7.88233709940846
"29019",34.106723655264,26.5598019051655
"29023",59.5303421845595,145.352272930692
"29036",38.464626315896,22.4602954581811
"29024",80.2544627948461,19.7417305876024
"29025",18.6108650794469,26.9023899608162
"29026",24.0509076797292,12.1147630407263
"29027",23.9304115753199,5.73494936592672
"29029",81.024138697015,24.8906603902398
"29030",18.7737519478094,24.3857804403455
"29031",48.611483932842,118.312348189908
"29033",33.8090023475606,42.0359590611801
"29034",43.0750638348693,33.2039247047073
"29035",60.6361947481635,164.912386650938
"29039",18.0101974068256,67.5980538949024
